observationDateTime,airQualityIndex,aqiMajorPollutant,deviceStatus,airQualityLevel,id,uv.avgOverTime,relativeHumidity.avgOverTime,illuminance.avgOverTime,ambientNoise.avgOverTime,co2.avgOverTime,atmosphericPressure.avgOverTime,pm2p5.avgOverTime,no2.avgOverTime,so2.avgOverTime,airTemperature.avgOverTime,co.avgOverTime,o3.avgOverTime,pm10.avgOverTime
2023-01-11 00:00:00+05:30,108.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c84ae0f-dcca-fd9b-1f09-bc0f0e092b63,0.0,0.0,0.0,0.0,249107.143,0.0,0.0,34.702,0.0,0.0,3930.785,0.0,0.0
2023-01-11 00:00:00+05:30,176.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02f7e7ee-29d6-c1c1-4d98-8f74981d9683,0.0,69.618,0.887,78.046,1031672.38,1387.109,0.0,245.472,6.998,17.323,4910.905,0.0,0.0
2023-01-11 00:00:00+05:30,100.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d3f2fcf3-24de-0fb6-7b74-0d7b3fa0467d,0.002,50.085,19.888,76.296,893400.0,947.09,0.141,108.702,13.748,21.168,2602.012,0.0,0.141
2023-01-11 00:00:00+05:30,120.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.0,66.198,1.633,80.562,914970.834,952.789,0.202,121.619,27.2,19.928,6002.174,0.0,0.205
2023-01-11 00:00:00+05:30,108.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,0.0,0.0,0.0,0.0,642758.594,0.0,0.0,95.842,5.655,0.0,3463.267,5.675,0.0
2023-01-11 00:00:00+05:30,153.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/ae767590-445c-4079-14a6-6a954239d7c7,0.0,70.192,39.387,77.966,0.0,950.805,0.285,103.734,0.0,17.121,716.388,29.291,0.357
2023-01-11 00:00:00+05:30,122.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/67ae0343-59e4-e88f-bc4a-f55e7789df44,0.0,60.721,3.082,58.975,963450.0,951.478,12.282,108.947,21.765,20.338,3713.617,28.623,12.282
2023-01-11 00:00:00+05:30,214.0,NO2,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b075ef08-a5cc-e920-6be3-f57e5b7731c5,0.0,65.165,3.486,68.614,897300.0,949.308,32.63,288.959,39.112,18.259,3385.193,0.0,108.266
2023-01-11 00:00:00+05:30,133.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,0.0,63.302,0.486,77.343,332940.0,950.07,0.0,115.629,5.255,19.817,1888.296,0.0,0.0
2023-01-11 00:00:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/db3d6ea0-a84a-b3d6-7ec9-71ae66736273,0.0,58.259,2.287,66.651,966206.25,950.04,0.0,159.071,0.962,19.649,4630.38,0.0,0.0
2023-01-11 00:00:00+05:30,114.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2922b6ff-0271-cde4-9378-bd00f1a6ea3c,0.001,62.409,0.428,76.088,59250.0,927.64,0.0,112.391,0.0,19.588,1928.753,0.0,0.0
2023-01-11 00:00:00+05:30,153.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c7b8f786-2f89-116f-d98d-8c54bfc7caaf,0.0,62.053,5.295,68.45,958425.0,866.032,52.713,131.242,8.45,20.292,4583.053,0.0,53.567
2023-01-11 00:00:00+05:30,114.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/64131670-4db5-8b9b-6a81-7ddc23f176fd,0.0,62.985,0.416,73.627,527025.0,955.42,95.931,103.225,7.701,18.95,1169.999,10.685,149.133
2023-01-11 00:00:00+05:30,173.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,0.0,68.604,5.13,59.52,1051025.0,960.754,0.0,85.161,2.457,17.522,4112.49,48.092,0.0
2023-01-11 00:00:00+05:30,86.0,O3,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,0.0,53.296,1.048,75.967,144337.5,948.67,0.0,88.307,4.664,19.389,1319.04,23.709,0.0
2023-01-11 00:00:00+05:30,122.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f36b4669-628b-ad93-9970-f9d424afbf75,0.0,61.52,2.279,76.395,0.0,951.884,0.161,155.201,28.005,19.795,6579.988,91.655,0.161
2023-01-11 00:00:00+05:30,125.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.0,66.249,0.418,69.27,540975.0,949.23,0.083,115.98,16.376,19.101,3260.96,0.0,0.083
2023-01-11 00:00:00+05:30,124.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.001,64.455,0.334,80.645,0.0,899.767,1.006,119.449,17.212,19.833,5786.658,0.0,1.257
2023-01-11 00:00:00+05:30,126.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.0,56.622,2.465,77.014,957521.875,946.165,2.656,163.034,3.321,19.522,3513.909,0.0,3.32
2023-01-11 00:00:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,0.0,52.923,2.632,95.834,474953.906,949.835,3.427,111.185,4.982,20.72,4779.086,38.353,4.283
2023-01-11 00:00:00+05:30,277.0,O3,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,509335.714,0.0,0.008,0.0,6.961,0.0,3984.6,129.539,0.008
2023-01-11 00:00:00+05:30,104.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.0,62.492,0.121,62.77,426075.0,949.122,12.259,119.093,16.008,18.751,1303.964,35.0,15.574
2023-01-11 00:00:00+05:30,210.0,O3,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.0,54.967,6.557,71.095,292640.625,946.759,0.0,0.0,0.0,18.796,1284.854,161.159,0.0
2023-01-11 00:00:00+05:30,116.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,0.0,48.749,3.654,74.137,291525.0,938.98,1.193,116.338,12.229,20.367,3812.468,0.0,1.49
2023-01-11 00:00:00+05:30,118.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.0,60.364,1.089,75.795,97425.0,949.795,6.298,91.315,9.684,19.598,1881.807,29.169,7.872
2023-01-11 00:00:00+05:30,122.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,0.0,59.908,3.824,76.405,0.0,951.501,0.041,171.561,17.443,21.341,5577.55,0.0,0.041
2023-01-11 00:00:00+05:30,114.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,0.0,58.778,39.035,100.679,550677.856,951.462,20.414,128.457,7.651,20.705,3451.818,20.765,21.554
2023-01-11 00:00:00+05:30,125.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.0,62.271,3.196,62.938,189833.766,953.07,0.0,162.593,13.782,20.618,6817.366,0.0,0.0
2023-01-11 00:00:00+05:30,137.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/52e11fbe-2458-987f-b756-8c5cab1f051e,0.0,71.283,1.225,65.513,381450.0,1693.83,0.061,119.228,6.679,16.421,1003.974,0.0,0.076
2023-01-11 00:00:00+05:30,127.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/169af06f-bfee-3513-56e5-b9ddd7b863f0,0.001,54.109,3.936,78.992,859914.285,950.725,29.128,133.61,17.309,21.588,2571.906,34.82,89.786
2023-01-11 00:00:00+05:30,113.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c37c6979-6802-4a1c-c852-609b7706f5ba,0.0,59.335,5.607,66.647,0.0,949.083,0.0,88.35,0.0,19.654,1750.705,55.073,0.0
2023-01-11 00:00:00+05:30,139.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.001,46.718,1.494,102.009,323025.0,948.968,0.1,133.145,0.0,21.418,2867.271,0.0,0.124
2023-01-11 00:00:00+05:30,146.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,0.001,61.669,1.62,77.13,717375.0,950.738,7.443,0.0,0.0,19.484,1863.869,125.517,9.308
2023-01-11 00:15:00+05:30,263.0,O3,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,506925.0,0.0,0.008,0.0,6.725,0.0,4112.022,109.141,0.008
2023-01-11 00:15:00+05:30,94.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,0.0,52.937,1.049,74.179,133087.5,948.53,0.198,78.178,4.328,19.371,1283.545,21.586,0.247
2023-01-11 00:15:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.0,61.418,1.742,76.591,98700.0,949.673,5.631,97.166,8.933,19.424,1972.835,28.411,7.038
2023-01-11 00:15:00+05:30,115.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2922b6ff-0271-cde4-9378-bd00f1a6ea3c,0.001,63.373,0.452,75.645,87840.0,927.716,0.0,110.913,0.0,19.482,2289.313,0.0,0.0
2023-01-11 00:15:00+05:30,134.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.0,62.85,3.076,63.171,196875.0,952.905,0.056,165.798,14.59,20.526,7144.418,0.0,0.07
2023-01-11 00:15:00+05:30,127.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/169af06f-bfee-3513-56e5-b9ddd7b863f0,0.001,54.762,2.465,77.684,830764.286,950.57,28.782,122.674,13.977,21.264,1997.643,36.081,106.513
2023-01-11 00:15:00+05:30,115.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,0.0,58.804,38.954,100.835,489278.571,951.342,16.405,107.72,5.783,20.453,2262.52,17.461,18.707
2023-01-11 00:15:00+05:30,112.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,0.0,0.0,0.0,0.0,636183.073,0.0,0.037,106.328,5.239,0.0,3255.913,0.0,0.046
2023-01-11 00:15:00+05:30,127.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.0,67.468,1.626,78.944,937275.0,952.628,0.297,150.032,28.9,19.659,6382.039,0.0,0.301
2023-01-11 00:15:00+05:30,126.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,0.0,53.394,2.793,96.374,439500.0,949.682,0.0,97.448,3.957,20.54,4234.592,15.783,0.0
2023-01-11 00:15:00+05:30,129.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.0,67.427,0.411,69.234,557018.75,949.105,0.107,105.845,16.853,18.998,3627.675,0.0,0.107
2023-01-11 00:15:00+05:30,115.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c37c6979-6802-4a1c-c852-609b7706f5ba,0.0,60.577,5.993,67.431,0.0,948.892,0.0,89.071,0.0,19.342,1835.721,55.888,0.0
2023-01-11 00:15:00+05:30,134.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.001,65.375,0.299,81.686,0.0,899.432,0.927,114.311,17.097,19.587,5810.875,0.0,1.159
2023-01-11 00:15:00+05:30,148.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,0.0,68.946,4.64,59.706,1056471.429,961.015,0.0,85.862,1.987,17.107,4025.82,56.567,0.0
2023-01-11 00:15:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,0.0,50.439,3.351,76.75,338617.968,938.868,1.825,124.93,11.879,20.349,4120.712,0.0,2.287
2023-01-11 00:15:00+05:30,102.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d3f2fcf3-24de-0fb6-7b74-0d7b3fa0467d,0.002,51.529,19.432,75.52,887700.0,946.947,0.174,107.457,12.905,20.788,2335.037,0.0,0.174
2023-01-11 00:15:00+05:30,115.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/64131670-4db5-8b9b-6a81-7ddc23f176fd,0.0,63.716,0.416,73.747,536142.857,955.49,102.124,105.271,7.204,18.815,1185.838,2.06,170.357
2023-01-11 00:15:00+05:30,130.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f36b4669-628b-ad93-9970-f9d424afbf75,0.0,62.484,4.648,75.713,0.0,951.757,0.173,132.962,25.183,19.588,5829.768,84.404,0.173
2023-01-11 00:15:00+05:30,127.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,0.0,60.293,3.76,75.062,0.0,951.304,0.041,171.472,18.622,21.326,5803.678,0.0,0.041
2023-01-11 00:15:00+05:30,127.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.0,57.594,2.141,76.624,956571.429,945.992,1.5,169.592,3.393,18.856,3261.533,0.0,1.875
2023-01-11 00:15:00+05:30,150.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/ae767590-445c-4079-14a6-6a954239d7c7,0.0,71.394,38.92,77.8,0.0,950.704,0.195,90.934,0.0,16.789,979.356,26.611,0.245
2023-01-11 00:15:00+05:30,133.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,0.0,63.827,0.466,75.807,295832.812,949.884,0.0,102.508,4.131,19.693,1290.669,0.0,0.0
2023-01-11 00:15:00+05:30,142.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.001,47.668,1.743,102.009,335896.875,948.81,0.0,142.519,0.0,21.266,3167.07,0.0,0.0
2023-01-11 00:15:00+05:30,105.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.0,63.54,0.122,63.322,440625.0,949.047,15.514,116.078,15.552,18.591,1391.939,30.406,19.881
2023-01-11 00:15:00+05:30,199.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.0,54.668,6.693,74.116,299778.98,946.533,0.0,0.0,0.0,18.552,1464.292,132.551,0.0
2023-01-11 00:15:00+05:30,138.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,0.001,61.244,1.234,73.782,705815.625,950.523,6.945,0.0,0.0,19.37,1715.046,109.83,8.689
2023-01-11 00:15:00+05:30,136.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/52e11fbe-2458-987f-b756-8c5cab1f051e,0.0,71.954,1.251,65.922,411037.5,1693.83,0.0,185.735,8.957,16.086,1341.367,0.0,0.0
2023-01-11 00:15:00+05:30,158.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c7b8f786-2f89-116f-d98d-8c54bfc7caaf,0.0,62.694,5.132,69.174,929550.0,865.803,50.685,113.284,5.066,20.15,3035.586,0.0,51.344
2023-01-11 00:15:00+05:30,125.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/67ae0343-59e4-e88f-bc4a-f55e7789df44,0.0,61.381,3.304,59.048,929081.25,951.427,12.211,102.173,18.161,20.193,2957.678,26.773,12.211
2023-01-11 00:15:00+05:30,177.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02f7e7ee-29d6-c1c1-4d98-8f74981d9683,0.0,71.354,0.99,77.59,0.0,1388.148,0.0,0.0,0.0,16.841,0.0,0.0,0.0
2023-01-11 00:15:00+05:30,126.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/db3d6ea0-a84a-b3d6-7ec9-71ae66736273,0.0,58.501,1.669,61.715,940585.715,949.867,0.0,153.619,0.0,19.212,3751.478,0.0,0.0
2023-01-11 00:15:00+05:30,114.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c84ae0f-dcca-fd9b-1f09-bc0f0e092b63,0.0,0.0,0.0,0.0,249609.375,0.0,0.272,39.587,0.0,0.0,4059.311,0.0,0.34
2023-01-11 00:15:00+05:30,215.0,NO2,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b075ef08-a5cc-e920-6be3-f57e5b7731c5,0.0,65.778,3.58,65.683,897300.0,949.17,33.315,286.109,38.395,17.887,3336.529,0.0,91.355
2023-01-11 00:30:00+05:30,136.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/52e11fbe-2458-987f-b756-8c5cab1f051e,0.0,73.212,1.101,63.628,417867.129,1693.83,0.0,128.284,9.075,15.562,1188.892,0.0,0.0
2023-01-11 00:30:00+05:30,127.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.0,58.518,2.506,75.933,959625.0,945.838,1.277,160.922,3.988,18.728,3855.978,0.0,1.598
2023-01-11 00:30:00+05:30,102.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d3f2fcf3-24de-0fb6-7b74-0d7b3fa0467d,0.002,52.396,19.363,74.606,905986.607,946.84,0.159,107.345,11.452,20.675,2298.524,0.0,0.159
2023-01-11 00:30:00+05:30,105.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.0,63.438,0.12,65.553,427850.0,948.898,12.758,113.644,14.828,18.416,1300.872,31.438,16.358
2023-01-11 00:30:00+05:30,134.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.001,64.715,0.309,81.492,0.0,899.335,0.748,108.387,13.801,19.419,4497.56,0.0,0.936
2023-01-11 00:30:00+05:30,115.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,0.0,59.573,37.786,100.824,481500.0,951.248,16.659,107.231,5.159,20.179,2271.871,14.498,18.859
2023-01-11 00:30:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.0,61.624,1.018,73.964,109275.0,949.522,4.617,89.879,10.293,19.178,2001.078,26.4,5.77
2023-01-11 00:30:00+05:30,133.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,0.0,64.301,0.395,74.884,288600.0,949.773,0.0,101.148,3.919,19.603,1398.618,0.0,0.0
2023-01-11 00:30:00+05:30,263.0,O3,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,524442.857,0.0,0.009,0.0,5.883,0.0,4146.236,129.245,0.009
2023-01-11 00:30:00+05:30,142.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.001,49.205,2.188,102.009,381601.876,948.65,0.0,176.868,1.583,21.019,4284.247,0.0,0.0
2023-01-11 00:30:00+05:30,121.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,0.0,50.129,2.537,75.331,250794.286,938.645,0.0,87.736,7.511,20.201,2361.644,0.0,0.0
2023-01-11 00:30:00+05:30,114.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c84ae0f-dcca-fd9b-1f09-bc0f0e092b63,0.0,0.0,0.0,0.0,246460.713,0.0,0.0,52.66,0.0,0.0,4156.538,0.0,0.0
2023-01-11 00:30:00+05:30,199.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.0,56.043,6.57,71.36,301200.0,946.367,0.0,0.0,0.0,18.188,1265.607,133.511,0.0
