,sensor_id,longitude,latitude,airqualityindex,relativehumidity,atmosphericpressure,co2,pm2p5,uv,o3,airtemperature,no2,co,pm10,illuminance,so2,ambientnoise
30,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,73.815409,18.501802,93.32023224653864,71.37065825067629,0.9349368800721369,68.94922903516682,44.764661857529305,0.007578899909828675,24.089156898106403,25.44118124436429,40.98107754733994,1.4256086564472499,81.61224526600542,93.38596032461678,4.481812443642921,74.34435527502254
28,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,73.85259,18.513701,135.6861111111111,59.119120111731846,0.885509776536313,277.05105796089384,62.371218575418986,0.26981843575418996,6.635055865921787,28.202810754189947,26.512726955307265,1.5516096368715082,111.3010439944134,3758.767643156424,1.6145914804469275,70.06539804469273
21,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c7b8f786-2f89-116f-d98d-8c54bfc7caaf,73.842727,18.516163,202.83185840707964,68.84435710567413,0.938453930244664,194.69891202498698,92.1977173347215,0.1635190005205622,8.664016137428423,24.694984383133786,53.88235814679854,2.1931259760541386,144.340432066632,1234.335005205622,4.994682457053618,68.56712649661635
9,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,73.831273,18.508766,122.48555815768931,65.71912440570523,0.9377694136291598,400.0131735340729,43.7942234548336,0.0225,12.188070522979396,24.971767036450082,76.07326465927099,1.9253011093502377,79.01720285261489,688.962967511886,0.9144651347068145,83.32706022187004
36,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2922b6ff-0271-cde4-9378-bd00f1a6ea3c,73.858437,18.498368,170.55232247730913,71.98897263948498,0.9140853004291846,454.62928322147656,79.26732080536914,0.041516778523489936,17.769071140939594,24.232577181208054,79.90667382550335,1.2195060402684563,114.37852617449664,311.7490630872484,0.30715436241610733,80.0556
7,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/67ae0343-59e4-e88f-bc4a-f55e7789df44,73.841424,18.517439,105.78927017883035,65.78707377728654,0.9295026250345396,213.85841392649905,26.588807745504845,0.21352420470262792,19.81440663900415,24.903100968188102,38.318099585062235,1.9483513139695712,43.250533886583675,3696.591593360996,1.143319502074689,74.18505947441217
48,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,73.876484,18.525007,164.7531380753138,68.81068481497235,0.937456401531263,547.9950277185501,77.58180964575331,0.028336896109448482,26.133677668238317,25.247368195456495,84.51109871244634,1.3025441239776152,117.71906976744185,706.5935314384152,2.286225194132873,78.91154012079379
23,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,73.911371,18.558336,109.88167170191339,70.41415044713308,0.9354234613361385,198.63102212855637,36.85489193463363,0.19309435951502374,31.915477069056404,25.60552451238798,61.81709541381128,2.311180811808118,59.200748550342645,2493.395951502372,4.718186610437534,76.73949393779652
33,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,73.878518,18.572404,98.31900361591,67.76376257545272,0.9317223340040239,18.81814084507042,30.506522965350523,0.10268331990330379,10.28174053182917,25.661619661563254,55.714645447219986,1.5001047542304593,54.852405318291694,1021.5802417405318,5.100564061240935,70.77086220789685
25,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/ae767590-445c-4079-14a6-6a954239d7c7,73.805765,18.480309,87.23365264473136,69.73753019575177,0.9371303623490209,60.12839650145772,32.62494377342774,0.15173261141191172,19.06195335276968,25.01115785089546,53.760791336942944,1.5581174510620575,62.36784256559767,2710.0248937942524,0.890408163265306,79.66276134943773
24,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/98bf83b7-a2b8-ea70-88aa-7d1d9f33dbe0,73.812648,18.560589,250.90935430463577,70.17633802816901,0.9371623860811928,352.3047141673571,118.32308170883451,0.06178497301784973,12.258239933582399,23.998032378580323,55.6298505603985,0.9870195101701951,192.46660855126606,563.8533416355335,2.927056870070569,72.10304690743047
